Molecule,Atom 1,Atom 2,Bond Length,Cos Part Angles,Cos(Length),InRing_B,Mayer,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Bond Type,MullikenCharge1,MullikenCharge2,Neighbour1,Neighbour2,MaxRing,Ratio,IsBroken
4106,19,16,1.467286498,0.845093067,1.239993646,0,0.95163438,2.55,0,3.04,2,0,0,0,6,2,0.168805,-0.240899,2,3,0,0,0
4106,23,20,1.431872939,0.693348738,0.992787295,0,0.92134852,3.44,1,2.55,0,0,0,0,0,1,-0.32173,0.209636,2,2,0,0,0
4106,61,67,1.424200704,0.861653679,1.227167776,0,0.93415469,3.44,1,2.55,0,0,0,0,0,1,-0.350702,0.199324,2,1,0,0,0
4106,55,61,1.369794452,0.795199941,1.089260467,0,1.06483534,2.55,0,3.44,1,0,0,6,0,1,0.160061,-0.350702,3,2,0,0,0
4106,26,23,1.350545413,0.689770706,0.931566662,0,1.1414951,2.55,0,3.44,1,0,0,0,0,1,0.148905,-0.32173,3,2,0,0,0
4106-2,3,1,1.586723217,0.997836044,1.583289618,4,1.07393835,2.55,0,2.55,0,0,0,4,4,0,0.074923,0.053217,3,3,16,0.4375,1
4106-2,1,12,1.494977042,0.950792815,1.42141343,6,0.99759668,2.55,0,2.55,0,0,0,4,6,0,0.053217,-0.128509,3,3,16,0.4375,0
4106-2,6,3,1.519198676,0.964635924,1.465473619,0,0.95137444,2.55,0,2.55,0,1,0,6,4,0,0.061452,0.074923,3,3,0,0,0
4106-2,70,71,1.508898296,0.836098386,1.26158743,0,1.0403422,2.55,0,2.55,0,0,0,0,0,0,0.145741,0.042103,3,1,0,0,0
4106-2,51,50,1.408254535,0.866875837,1.220781828,0,0.97285748,2.55,0,3.44,1,0,0,0,0,1,0.189118,-0.316881,1,2,0,0,0
4106-2,61,69,1.385900255,0.924624549,1.281437398,0,1.01454088,2.55,0,3.44,1,1,0,6,0,1,0.232554,-0.272532,3,2,0,0,0
4106-2,69,70,1.36346478,0.727203206,0.991515959,0,1.07089583,3.44,1,2.55,0,0,0,0,0,1,-0.272532,0.145741,2,3,0,0,0
4106-2,50,45,1.36145878,0.959903552,1.306869119,0,1.12508311,3.44,1,2.55,0,0,1,0,6,1,-0.316881,0.192938,2,3,0,0,0
4107,21,16,1.668190851,0.980339621,1.091747939,4,0.93343645,2.55,0,2.55,0,0,0,4,4,0,-0.258935,-0.212723,4,4,4,0.25,1
4107,5,1,1.668006454,0.978209427,1.091627261,4,0.93622943,2.55,0,2.55,0,0,0,4,4,0,-0.215817,-0.255304,4,4,4,0.25,1
4107,1,11,1.600652915,0.734030066,1.047547719,0,0.93779718,2.55,0,2.55,0,0,0,4,0,0,-0.255304,-0.247524,4,4,0,0,0
4107,24,21,1.597054701,0.734371078,1.045192867,0,0.94064958,2.55,0,2.55,0,0,0,0,4,0,-0.242413,-0.258935,4,4,0,0,0
4107,16,15,1.596457476,0.738397731,1.044802013,0,0.96358622,2.55,0,2.55,0,0,0,4,0,0,-0.212723,-0.183694,4,4,0,0,0
4107,8,5,1.5943806,0.734259466,1.043442801,0,0.95221014,2.55,0,2.55,0,0,0,0,4,0,-0.184482,-0.215817,4,4,0,0,0
4107,15,12,1.582335613,0.717087762,1.035559956,0,0.97824988,2.55,0,2.55,0,0,0,0,0,0,-0.183694,0.074842,4,2,0,0,0
4107,12,8,1.57770531,0.713912123,1.032529653,0,0.99768639,2.55,0,2.55,0,0,0,0,0,0,0.074842,-0.184482,2,4,0,0,0
4107,11,45,1.553633816,0.794352848,1.016776057,0,1.02711663,2.55,0,2.55,0,0,0,0,0,0,-0.247524,0.067177,4,1,0,0,0
4107,35,24,1.55274484,0.796438626,1.016194267,0,1.0270238,2.55,0,2.55,0,0,0,0,0,0,0.067753,-0.242413,1,4,0,0,0
4108,4,20,1.561322306,0.998482783,1.021807792,4,1.09777167,2.55,0,2.55,0,0,0,4,4,0,-0.016824,0.023625,3,3,10,0.4,1
4108,10,1,1.553456309,0.979083109,1.016659888,4,1.02724847,2.55,0,2.55,0,0,0,4,4,0,0.015239,-0.03305,3,3,10,0.4,1
4108,1,7,1.522877598,0.749080965,0.996647643,6,0.93320889,2.55,0,2.55,0,0,0,4,6,0,-0.03305,0.130857,3,3,10,0.4,0
4108,7,4,1.51997079,0.745298477,0.994745281,6,0.92477316,2.55,0,2.55,0,0,0,6,4,0,0.130857,-0.016824,3,3,10,0.4,0
4108,20,24,1.518076114,0.902300092,0.99350531,0,0.94679777,2.55,0,2.55,0,0,0,4,0,0,0.023625,0.181348,3,3,0,0,0
4108,13,10,1.50864742,0.717182494,0.987334699,0,0.93643523,2.55,0,2.55,0,0,0,0,4,0,0.203513,0.015239,3,3,0,0,0
4108,15,14,1.430146205,0.862488433,1.01645075,0,0.91354216,2.55,0,3.44,1,0,0,0,0,1,0.187333,-0.287409,1,2,0,0,0
4108,26,27,1.424445218,0.862755012,1.012398876,0,0.92013896,3.44,1,2.55,0,0,0,0,0,1,-0.299918,0.201504,2,1,0,0,0
4108,14,13,1.336539063,0.688698746,0.949921154,0,1.22418177,3.44,1,2.55,0,0,0,0,0,1,-0.287409,0.203513,2,3,0,0,0
4108,24,26,1.33594097,0.694505428,0.94949607,0,1.18342102,2.55,0,3.44,1,0,0,0,0,1,0.181348,-0.299918,3,2,0,0,0
4109,17,10,1.573464389,0.932126766,1.029754181,5,1.00473085,2.55,0,2.55,0,0,0,5,5,0,0.09704,-0.254985,3,4,7,0.285714286,1
4109,19,17,1.530626711,0.795258529,1.001719052,6,0.94752101,2.55,0,2.55,0,0,0,6,5,0,-0.113596,0.09704,3,3,7,0.285714286,0
4109,10,34,1.534332158,0.83425385,1.004144083,0,1.06918048,2.55,0,2.55,0,0,0,5,0,0,-0.254985,0.098419,4,1,0,0,0
4109,25,19,1.504583815,0.850710248,0.984675272,0,1.09865512,2.55,0,2.55,0,0,0,0,6,0,0.104602,-0.113596,1,3,0,0,0
4110,3,1,1.592330842,0.865351883,1.042101336,5,0.97224424,2.55,0,2.55,0,0,0,5,5,0,0.091607,-0.255582,3,4,9,0.222222222,1
4110,19,3,1.552861799,0.922457888,1.016270811,6,1.04274353,2.55,0,2.55,0,0,0,6,5,0,0.332259,0.091607,3,3,9,0.222222222,0
4110,1,0,1.558272341,0.711977301,1.019811741,0,1.00153636,2.55,0,2.55,0,0,0,5,0,0,-0.255582,0.028139,4,3,0,0,0
4110,0,2,1.552771784,0.701571388,1.016211901,0,1.03408959,2.55,0,2.55,0,0,0,0,0,0,0.028139,0.006659,3,2,0,0,0
4110,2,33,1.541039871,0.69755736,1.008533947,0,1.06926936,2.55,0,2.55,0,0,0,0,0,0,0.006659,0.123834,2,2,0,0,0
4110,55,54,1.520638839,0.666125345,0.995182487,0,1.06641864,2.55,0,2.55,0,0,0,0,0,0,0.217468,0.204748,2,2,0,0,0
4110,39,44,1.509187261,0.899320942,0.987687998,0,1.08695152,2.55,0,2.55,0,0,0,0,0,0,-0.176894,0.0851,3,1,0,0,0
4110,33,36,1.504969783,0.818476023,0.984927869,0,1.04823221,2.55,0,2.55,0,0,0,0,0,0,0.123834,-0.080974,2,2,0,0,0
4110,54,52,1.411819525,0.681732438,1.003425391,0,0.94772024,2.55,0,3.44,1,0,0,0,0,1,0.204748,-0.388086,2,2,0,0,0
4110,52,19,1.409774546,0.805878141,1.001971959,0,1.01742668,3.44,1,2.55,0,0,0,0,6,1,-0.388086,0.332259,2,3,0,0,0
4110,58,55,1.403559376,0.66452497,0.997554638,0,1.00710885,3.44,1,2.55,0,0,0,0,0,1,-0.396654,0.217468,2,2,0,0,0
4110,61,58,1.403114051,0.838694465,0.997238131,0,0.99931806,2.55,0,3.44,1,0,0,0,0,1,0.191136,-0.396654,1,2,0,0,0
4110,36,39,1.346356469,0.999770441,0.881123344,0,1.91924872,2.55,0,2.55,0,0,0,0,0,0,-0.080974,-0.176894,2,3,0,0,0
4111,4,2,1.632194242,0.979992586,1.068189949,5,0.92230007,2.55,0,2.55,0,0,0,5,5,0,-0.18154,-0.195164,4,4,5,0.2,1
4111,2,16,1.54844954,0.650557652,1.013383207,0,0.98800059,2.55,0,2.55,0,0,0,5,0,0,-0.195164,0.298522,4,2,0,0,0
4111,7,4,1.535258065,0.837540328,1.004750042,0,1.08603348,2.55,0,2.55,0,0,0,0,5,0,0.134013,-0.18154,1,4,0,0,0
4111,45,46,1.506229688,0.843629795,0.985752413,0,1.04986861,2.55,0,2.55,0,0,0,0,0,0,0.124013,0.052519,3,1,0,0,0
4111,16,42,1.427803149,0.676567912,1.014785465,0,0.92699579,2.55,0,3.44,1,0,0,0,0,1,0.298522,-0.32947,2,2,0,0,0
4111,42,45,1.359442739,0.687615249,0.96619953,0,1.09905889,3.44,1,2.55,0,0,0,0,0,1,-0.32947,0.124013,2,3,0,0,0
4112,0,3,1.552929387,0.903403464,1.016315044,7,1.01826883,2.55,0,2.55,0,0,0,7,7,0,0.142226,0.054086,3,3,7,0.142857143,1
4112,10,0,1.552604987,0.860132697,1.01610274,0,1.0467126,2.55,0,2.55,0,0,0,0,7,0,0.178933,0.142226,2,3,0,0,0
4112,3,12,1.516121826,0.802491371,0.992226326,0,0.97620763,2.55,0,2.55,0,0,0,7,0,0,0.054086,-0.012864,3,2,0,0,0
4112,14,10,1.513870092,0.961272329,0.990752678,0,1.03909087,2.55,0,2.55,0,1,0,6,0,0,-0.052346,0.178933,3,2,0,0,0
4112,30,24,1.49272708,0.962635559,0.976915628,0,0.94048562,2.55,0,2.55,0,0,1,0,6,0,0.21612,-0.034459,3,3,0,0,0
4112,40,46,1.491514782,0.962766495,0.976122239,0,0.94299571,2.55,0,2.55,0,1,0,6,0,0,-0.037622,0.215321,3,3,0,0,0
4112,17,19,1.471091739,0.974061487,0.962756374,0,1.07127752,2.55,0,2.55,0,0,1,0,6,0,3.70E-05,0.111817,2,3,0,0,0
4112,47,48,1.426331507,0.857754395,1.013739522,0,0.9234863,3.44,1,2.55,0,0,0,0,0,1,-0.311065,0.196754,2,1,0,0,0
4112,32,31,1.426290175,0.857807333,1.013710146,0,0.92362612,2.55,0,3.44,1,0,0,0,0,1,0.196085,-0.311509,1,2,0,0,0
4112,46,47,1.349099502,0.692706494,0.95884826,0,1.20404375,2.55,0,3.44,1,0,0,0,0,1,0.215321,-0.311065,3,2,0,0,0
4112,31,30,1.349067657,0.692370653,0.958825627,0,1.20301446,3.44,1,2.55,0,0,0,0,0,1,-0.311509,0.21612,2,3,0,0,0
4112,12,17,1.34635161,0.784546075,0.881120164,0,1.79661961,2.55,0,2.55,0,0,0,0,0,0,-0.012864,3.70E-05,2,2,0,0,0
4113,2,6,1.56194862,0.910037415,1.022217683,7,1.032698,2.55,0,2.55,0,0,0,7,7,0,0.191472,0.099639,3,3,7,0.142857143,1
4113,41,2,1.559179735,0.793667472,1.020405586,0,0.8991246,2.55,0,2.55,0,0,0,0,7,0,-0.004851,0.191472,3,3,0,0,0
4113,50,51,1.537306931,0.837744193,1.006090923,0,1.10447895,2.55,0,2.55,0,0,0,0,0,0,0.063136,0.01965,2,1,0,0,0
4113,6,36,1.536446092,0.961863518,1.005527547,0,0.98081423,2.55,0,2.55,0,0,1,7,6,0,0.099639,-0.01314,3,3,0,0,0
4113,44,41,1.513911757,0.865355538,0.990779945,0,1.04576484,2.55,0,2.55,0,0,0,0,0,0,0.078712,-0.004851,1,3,0,0,0
4113,35,50,1.513810271,0.966024587,0.990713528,0,1.04042134,2.55,0,2.55,0,1,0,6,0,0,-0.013464,0.063136,3,2,0,0,0
4114,4,9,1.583100335,0.754851209,1.036060429,0,0.94596783,2.55,0,2.55,0,0,0,7,0,0,0.061206,-0.041239,3,3,0,0,0
4114,5,4,1.56917112,0.850081958,1.02694445,7,1.02135454,2.55,0,2.55,0,0,0,7,7,0,0.084268,0.061206,3,3,7,0.142857143,1
4114,26,5,1.529030161,0.787571158,1.000674189,0,0.93324265,2.55,0,2.55,0,0,0,0,7,0,0.160135,0.084268,3,3,0,0,0
4114,9,41,1.52698433,0.914684857,0.999335295,0,0.91575831,2.55,0,2.55,0,0,0,0,0,0,-0.041239,0.175451,3,3,0,0,0
4114,44,45,1.514474079,0.817730758,0.991147958,0,1.10899084,2.55,0,2.55,0,0,0,0,0,0,0.182412,-0.001468,2,1,0,0,0
4114,30,29,1.514073346,0.819205046,0.990885698,0,1.10959855,2.55,0,2.55,0,0,0,0,0,0,-0.01213,0.183417,1,2,0,0,0
4114,29,28,1.445231676,0.69789894,1.027172477,0,0.87260238,2.55,0,3.44,1,0,0,0,0,1,0.183417,-0.32308,2,2,0,0,0
4114,43,44,1.438564687,0.694634456,1.022434035,0,0.8875868,3.44,1,2.55,0,0,0,0,0,1,-0.28179,0.182412,2,2,0,0,0
4114,28,26,1.344036234,0.696084246,0.955249634,0,1.17112532,3.44,1,2.55,0,0,0,0,0,1,-0.32308,0.160135,2,3,0,0,0
4114,41,43,1.327679744,0.693886243,0.943624552,0,1.22626996,2.55,0,3.44,1,0,0,0,0,1,0.175451,-0.28179,3,2,0,0,0
4115,5,4,1.550265653,0.825241406,1.014571762,7,1.01221453,2.55,0,2.55,0,0,0,7,7,0,0.060249,0.261128,3,3,7,0.142857143,1
4115,10,5,1.531934979,0.692014064,1.002575248,0,0.92600633,2.55,0,2.55,0,0,0,0,7,0,0.17328,0.060249,3,3,0,0,0
4115,21,22,1.525021992,0.851053814,0.998051042,0,1.11043144,2.55,0,2.55,0,0,0,0,0,0,0.177852,-0.023254,2,1,0,0,0
4115,14,13,1.514884302,0.820255046,0.991416428,0,1.10504323,2.55,0,2.55,0,0,0,0,0,0,-0.00135,0.183446,1,2,0,0,0
4115,13,12,1.438850729,0.68983129,1.022637334,0,0.89281268,2.55,0,3.44,1,0,0,0,0,1,0.183446,-0.312788,2,2,0,0,0
4115,4,8,1.428196454,0.717789994,1.015064999,0,0.99416569,2.55,0,3.44,1,0,0,7,0,1,0.261128,-0.400497,3,2,0,0,0
4115,8,21,1.420664142,0.841918194,1.009711544,0,0.98399223,3.44,1,2.55,0,0,0,0,0,1,-0.400497,0.177852,2,2,0,0,0
4115,12,10,1.34537496,0.690857009,0.956201109,0,1.19064823,3.44,1,2.55,0,0,0,0,0,1,-0.312788,0.17328,2,3,0,0,0
4116,11,16,1.416353583,0.993886989,0.926932973,6,1.36526193,2.55,0,2.55,0,0,0,6,6,0,-0.029288,-0.033828,3,3,11,0.181818182,1
4116,10,11,1.543244708,0.970214564,1.009976903,7,0.99483227,2.55,0,2.55,0,0,0,7,6,0,0.25237,-0.029288,3,3,11,0.181818182,0
4116,40,10,1.536917737,0.725841238,1.005836216,0,0.87642084,2.55,0,2.55,0,0,0,0,7,0,0.13875,0.25237,3,3,0,0,0
4116,16,48,1.499366263,0.984672546,0.981260643,0,0.9174739,2.55,0,2.55,0,0,0,6,0,0,-0.033828,0.181353,3,3,0,0,0
4116,44,43,1.428742385,0.857968192,1.01545301,0,0.92119743,2.55,0,3.44,1,0,0,0,0,1,0.193491,-0.299934,1,2,0,0,0
4116,49,50,1.425286827,0.861023093,1.012997034,0,0.91953082,3.44,1,2.55,0,0,0,0,0,1,-0.31481,0.19374,2,1,0,0,0
4116,48,49,1.346380055,0.692530506,0.956915462,0,1.17167479,2.55,0,3.44,1,0,0,0,0,1,0.181353,-0.31481,3,2,0,0,0
4116,43,40,1.342301523,0.698592108,0.954016718,0,1.19435914,3.44,1,2.55,0,0,0,0,0,1,-0.299934,0.13875,2,3,0,0,0
4117,0,1,1.580609773,0.995104618,1.03443048,5,0.9478387,2.55,0,2.55,0,0,0,5,5,0,0.075848,-0.001006,4,3,5,0.2,1
4117,13,0,1.52657391,0.928830438,0.999066695,0,0.84292379,2.55,0,2.55,0,0,0,0,5,0,0.197221,0.075848,3,4,0,0,0
4117,1,21,1.518704792,0.741281353,0.993916749,0,0.93904966,2.55,0,2.55,0,0,0,5,0,0,-0.001006,0.184626,3,3,0,0,0
4117,23,24,1.428247696,0.858487404,1.015101418,0,0.92340662,3.44,1,2.55,0,0,0,0,0,1,-0.297594,0.194273,2,1,0,0,0
4117,16,15,1.427755202,0.858593583,1.014751387,0,0.91978948,2.55,0,3.44,1,0,0,0,0,1,0.202119,-0.324901,1,2,0,0,0
4117,21,23,1.34529976,0.684555923,0.956147662,0,1.19940587,2.55,0,3.44,1,0,0,0,0,1,0.184626,-0.297594,3,2,0,0,0
4117,15,13,1.343393635,0.676408364,0.954792918,0,1.14677906,3.44,1,2.55,0,0,0,0,0,1,-0.324901,0.197221,2,3,0,0,0
4118,0,1,1.574199433,0.882129762,1.030235231,5,0.98174289,2.55,0,2.55,0,0,0,5,5,0,-0.273456,0.126219,4,3,5,0.2,1
4118,10,0,1.524672053,0.836014038,0.997822024,0,1.07594025,2.55,0,2.55,0,0,0,0,5,0,0.161065,-0.273456,1,4,0,0,0
4118,1,12,1.520557567,0.730882207,0.995129298,0,1.00027124,2.55,0,2.55,0,0,0,5,0,0,0.126219,-0.127981,3,3,0,0,0
4118,12,42,1.512732423,0.839010196,0.99000813,0,1.0772247,2.55,0,2.55,0,0,0,0,0,0,-0.127981,0.082629,3,1,0,0,0
4119,1,0,1.584267526,0.642806929,1.036824297,6,0.8634019,2.55,0,2.55,0,0,0,6,6,0,-0.187877,0.126905,3,3,11,0.454545455,0
4119,3,5,1.575013368,0.960980814,1.030767911,5,0.95821661,2.55,0,2.55,0,0,0,5,5,0,0.079649,-0.237548,4,4,11,0.454545455,1
4119,5,24,1.557300726,0.727925105,1.019175868,5,0.95286693,2.55,0,2.55,0,0,0,5,5,0,-0.237548,0.279473,4,3,11,0.454545455,0
4119,0,3,1.552923749,0.880926714,1.016311354,6,0.81415775,2.55,0,2.55,0,0,0,6,5,0,0.126905,0.079649,3,4,11,0.454545455,0
4119,24,26,1.547908856,0.670229904,1.013029356,5,1.02102529,2.55,0,2.55,0,0,0,5,5,0,0.279473,-0.101969,3,3,11,0.454545455,0
4119,26,37,1.526206965,0.694452619,0.998826548,0,0.90802959,2.55,0,2.55,0,0,0,5,0,0,-0.101969,0.215295,3,3,0,0,0
4119,40,41,1.513956913,0.819651815,0.990809498,0,1.10661906,2.55,0,2.55,0,0,0,0,0,0,0.179737,-0.000733,2,1,0,0,0
4119,10,1,1.49933702,0.82398187,0.981241505,0,1.1318993,2.55,0,2.55,0,0,0,0,6,0,0.117069,-0.187877,1,3,0,0,0
4119,39,40,1.441962222,0.690660318,1.024848772,0,0.88493963,3.44,1,2.55,0,0,0,0,0,1,-0.314271,0.179737,2,2,0,0,0
4119,37,39,1.34241576,0.686266451,0.95409791,0,1.19808489,2.55,0,3.44,1,0,0,0,0,1,0.215295,-0.314271,3,2,0,0,0
4120,6,7,1.569989113,0.859544369,1.027479786,7,0.992166,2.55,0,2.55,0,0,0,7,7,0,0.120071,0.150592,3,3,7,0.142857143,1
4120,11,6,1.54154557,0.765656321,1.008864902,0,0.91441553,2.55,0,2.55,0,0,0,0,7,0,0.107011,0.120071,3,3,0,0,0
4120,7,45,1.526639251,0.959953135,0.999109457,0,0.98127925,2.55,0,2.55,0,0,1,7,6,0,0.150592,-0.039434,3,3,0,0,0
4120,50,56,1.509918408,0.999922119,0.988166497,0,1.06358732,2.55,0,2.55,0,1,0,6,0,0,-0.031494,0.078982,3,1,0,0,0
4120,41,34,1.509107614,0.999921366,0.987635873,0,1.06500542,2.55,0,2.55,0,0,1,0,6,0,0.077613,-0.03313,1,3,0,0,0
4120,14,11,1.50254882,0.957158757,0.983343469,0,0.94521962,2.55,0,2.55,0,1,0,6,0,0,0.031146,0.107011,3,3,0,0,0
4120,31,24,1.485154549,0.99999993,0.971959783,0,0.98584708,2.55,0,2.55,0,1,1,6,6,0,0.078959,0.097271,3,3,0,0,0
4121,5,2,1.496932642,0.799449933,0.97966796,6,0.96238759,2.55,0,2.55,0,0,0,6,6,0,0.132985,-0.062609,3,2,11,0.272727273,0
4121,2,1,1.354777294,0.760567038,0.886634355,6,1.68898419,2.55,0,2.55,0,0,0,6,6,0,-0.062609,-0.022296,2,3,11,0.272727273,0
4121,9,5,1.561279069,0.979607359,1.021779495,7,0.90055423,2.55,0,2.55,0,0,0,7,6,0,-0.172658,0.132985,3,3,11,0.272727273,0
4121,17,16,1.525700429,0.846464242,0.998495045,0,1.12422516,2.55,0,2.55,0,0,0,0,0,0,0.054198,0.070891,1,2,0,0,0
4121,16,9,1.502685777,0.727901179,0.9834331,0,1.04670566,2.55,0,2.55,0,0,0,0,7,0,0.070891,-0.172658,2,3,0,0,0
4121,1,23,1.49635893,0.99940191,0.979292494,0,0.93269937,2.55,0,2.55,0,0,0,6,0,0,-0.022296,0.219174,3,3,0,0,0
4121,24,25,1.428495819,0.858722642,1.015277768,0,0.91637182,3.44,1,2.55,0,0,0,0,0,1,-0.310247,0.194161,2,1,0,0,0
4121,23,24,1.345339084,0.69367589,0.956175611,0,1.21345617,2.55,0,3.44,1,0,0,0,0,1,0.219174,-0.310247,3,2,0,0,0
4122,19,20,1.589056151,1.039958214,1.424762487,6,1.04343568,2.55,0,2.55,0,0,0,6,5,0,0.229674,0.024037,4,3,9,0.333333333,1
4122,64,61,1.58816951,1.039377951,1.425890991,6,1.04381416,2.55,0,2.55,0,0,0,5,6,0,0.021802,0.229792,3,4,9,0.333333333,1
4122,60,64,1.528800829,1.000524103,1.190175295,5,0.90439426,2.55,0,2.55,0,0,0,5,5,0,0.195625,0.021802,3,3,9,0.333333333,0
4122,20,24,1.528326995,1.000214002,1.190380955,5,0.90598152,2.55,0,2.55,0,0,0,5,5,0,0.024037,0.194028,3,3,9,0.333333333,0
4122,56,60,1.397873759,0.95941919,0.987255393,5,1.04867257,3.04,2,2.55,0,0,0,5,5,2,-0.293604,0.195625,3,3,9,0.333333333,0
4122,24,28,1.397363514,0.959068987,0.988193456,5,1.04830986,2.55,0,3.04,2,0,0,5,5,2,0.194028,-0.292418,3,3,9,0.333333333,0
4122,32,52,1.539127739,1.007282552,1.075185628,0,1.11885537,2.55,0,2.55,0,0,0,0,0,0,0.172096,0.178734,2,2,0,0,0
4122,35,34,1.50684005,0.986151865,1.263096644,0,1.04677703,2.55,0,2.55,0,0,0,0,0,0,0.060334,0.163889,1,3,0,0,0
4122,51,50,1.506690009,0.986053671,1.262954756,0,1.04692065,2.55,0,2.55,0,0,0,0,0,0,0.163339,0.060594,3,1,0,0,0
4122,52,56,1.455202258,0.998766135,1.226155223,0,0.9335705,2.55,0,3.04,2,0,0,0,5,2,0.178734,-0.293604,2,3,0,0,0
4122,28,32,1.454676808,0.998405496,1.23986397,0,0.93468384,3.04,2,2.55,0,0,0,5,0,2,-0.292418,0.172096,3,2,0,0,0
4122,31,19,1.426292031,1.013711465,1.238818195,0,0.95305754,3.44,1,2.55,0,0,0,0,6,1,-0.327366,0.229674,2,4,0,0,0
4122,61,57,1.426289274,1.013709505,1.237408148,0,0.95225257,2.55,0,3.44,1,0,0,6,0,1,0.229792,-0.327491,4,2,0,0,0
4122,34,31,1.366364184,0.971118823,0.986642249,0,1.06258901,2.55,0,3.44,1,0,0,0,0,1,0.163889,-0.327366,3,2,0,0,0
4122,57,51,1.366238998,0.97102985,0.985617976,0,1.06281392,3.44,1,2.55,0,0,0,0,0,1,-0.327491,0.163339,2,3,0,0,0
89,60,67,1.451428665,1.031576876,1.020198803,6,0.95184965,2.55,0,3.44,1,0,0,6,6,1,0.268316,-0.323131,4,2,10,0.3,1
89,2,1,1.448384466,1.029413267,1.180707743,6,0.95468272,3.44,1,2.55,0,0,0,6,6,1,-0.31841,0.270009,2,4,10,0.3,1
89,68,74,1.421907767,0.93056791,1.421903622,6,1.24938558,2.55,0,2.55,0,0,0,6,6,0,0.139376,0.203463,3,3,10,0.3,0
89,67,68,1.354958134,0.963012178,0.999541846,6,1.13588845,3.44,1,2.55,0,0,0,6,6,1,-0.323131,0.139376,2,3,10,0.3,0
89,3,2,1.354563745,0.962731873,0.99749041,6,1.12074771,2.55,0,3.44,1,1,0,6,6,1,0.147246,-0.31841,3,2,10,0.3,0
89,1,39,1.525521253,0.998377784,1.08648447,0,0.93958992,2.55,0,2.55,0,0,1,6,5,0,0.270009,-0.169635,4,3,0,0,0
89,45,60,1.521287603,0.99560707,1.493523358,0,0.91415567,2.55,0,2.55,0,1,0,5,6,0,-0.143142,0.268316,3,4,0,0,0
89,21,20,1.506325524,0.985815133,1.26174229,0,1.04465626,2.55,0,2.55,0,0,0,0,0,0,0.044122,0.147946,1,3,0,0,0
89,80,81,1.503833474,0.984184211,1.259927407,0,1.0511436,2.55,0,2.55,0,0,0,0,0,0,0.151797,0.049688,3,1,0,0,0
89,19,9,1.385020366,0.98437837,1.216852708,0,0.96456577,3.44,1,2.55,0,0,1,0,6,1,-0.293033,0.20122,2,3,0,0,0
89,74,77,1.382038936,0.982259372,1.218122172,0,0.97970379,2.55,0,3.44,1,0,0,6,0,1,0.203463,-0.282191,3,2,0,0,0
89,20,19,1.375208206,0.977404553,0.957735488,0,1.05080678,2.55,0,3.44,1,0,0,0,0,1,0.147946,-0.293033,3,2,0,0,0
89,77,80,1.37394879,0.976509446,0.959351478,0,1.06271865,3.44,1,2.55,0,0,0,0,0,1,-0.282191,0.151797,2,3,0,0,0
104,12,16,1.551757226,1.015547923,1.227651524,3,0.85809421,2.55,0,2.55,0,0,0,3,3,0,-0.148568,-0.178272,3,3,3,0.333333333,1
104,0,4,1.551720531,1.015523908,1.225883997,3,0.85746188,2.55,0,2.55,0,0,0,3,3,0,-0.160189,-0.159332,3,3,3,0.333333333,1
104,7,24,1.535575756,1.004957956,1.072581071,0,1.08153448,2.55,0,2.55,0,0,0,0,0,0,0.11835,0.109496,2,2,0,0,0
104,19,31,1.531582047,1.002344272,1.27925408,0,1.10457457,2.55,0,2.55,0,0,0,0,0,0,0.089778,0.009723,2,1,0,0,0
104,10,6,1.530524313,1.001652038,1.279793154,0,1.10610882,2.55,0,2.55,0,0,0,0,0,0,0.010025,0.083187,1,2,0,0,0
104,16,19,1.516846587,0.992700646,1.122557692,0,1.04249346,2.55,0,2.55,0,0,0,3,0,0,-0.178272,0.089778,3,2,0,0,0
104,6,0,1.516412848,0.992416785,1.291021814,0,1.04799253,2.55,0,2.55,0,0,0,0,3,0,0.083187,-0.160189,2,3,0,0,0
104,4,7,1.516001608,0.992147649,1.122614622,0,1.04112107,2.55,0,2.55,0,0,0,3,0,0,-0.159332,0.11835,3,2,0,0,0
104,24,12,1.515496066,0.991816797,1.283109569,0,1.04492576,2.55,0,2.55,0,0,0,0,3,0,0.109496,-0.148568,2,3,0,0,0
613,13,15,1.834255538,1.00232543,1.165296801,0,1.00237963,2.58,3,2.55,0,0,0,0,0,7,-0.114143,-0.089868,2,2,0,0,1
613,1,5,1.834255504,1.002325412,1.165296609,0,1.0023791,2.55,0,2.58,3,0,0,0,0,7,-0.089869,-0.114142,2,2,0,0,1
613,11,13,1.833913905,1.002138746,1.160514426,0,1.00549329,2.55,0,2.58,3,0,0,0,0,7,-0.04818,-0.114143,2,2,0,0,1
613,5,8,1.83391387,1.002138727,1.160514424,0,1.00549316,2.58,3,2.55,0,0,0,0,0,7,-0.114142,-0.048179,2,2,0,0,1
748,20,18,1.591443684,1.041520735,1.208641336,5,0.90888857,2.55,0,2.55,0,0,0,5,5,0,-0.228264,0.216499,4,4,19,0.421052632,0
748,14,20,1.522835751,0.996620256,1.102250974,5,0.92903195,2.55,0,2.55,0,1,0,5,5,0,0.066571,-0.228264,3,4,19,0.421052632,0
748,18,19,1.471076609,1.0455413,1.127245193,6,0.9174392,2.55,0,3.44,1,0,0,5,6,1,0.216499,-0.300247,4,2,19,0.421052632,1
